Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sat Feb 25 2006,7:00p,New York Knicks,89,Washington Wizards,110,Box Score,,20173,
Sun Feb 26 2006,12:00p,Cleveland Cavaliers,78,Detroit Pistons,90,Box Score,,22076,
Sun Feb 26 2006,7:30p,Boston Celtics,112,Los Angeles Lakers,111,Box Score,,18997,
Sun Feb 26 2006,3:30p,Memphis Grizzlies,99,Minnesota Timberwolves,105,Box Score,,16298,
Sun Feb 26 2006,6:00p,Indiana Pacers,101,New Jersey Nets,91,Box Score,,17185,
Sun Feb 26 2006,3:30p,Houston Rockets,89,Orlando Magic,84,Box Score,,16727,
Sun Feb 26 2006,9:00p,New Orleans/Oklahoma City Hornets,88,Portland Trail Blazers,75,Box Score,,12860,
Mon Feb 27 2006,7:00p,New Jersey Nets,102,Atlanta Hawks,104,Box Score,OT,14753,
Mon Feb 27 2006,7:00p,Detroit Pistons,84,Cleveland Cavaliers,72,Box Score,,19286,
Mon Feb 27 2006,8:30p,Philadelphia 76ers,92,Dallas Mavericks,104,Box Score,,20425,
Mon Feb 27 2006,9:00p,Milwaukee Bucks,110,Denver Nuggets,89,Box Score,,15289,
Mon Feb 27 2006,10:30p,Utah Jazz,117,Golden State Warriors,108,Box Score,OT,16353,
Mon Feb 27 2006,8:30p,Phoenix Suns,111,Houston Rockets,94,Box Score,,13521,
Mon Feb 27 2006,10:30p,Charlotte Bobcats,87,Los Angeles Clippers,95,Box Score,,15273,
Mon Feb 27 2006,8:00p,Washington Wizards,98,Memphis Grizzlies,108,Box Score,,12981,
Mon Feb 27 2006,7:30p,Toronto Raptors,94,Miami Heat,101,Box Score,,19600,
Mon Feb 27 2006,10:00p,Portland Trail Blazers,91,Sacramento Kings,115,Box Score,,17317,
Mon Feb 27 2006,8:30p,New York Knicks,93,San Antonio Spurs,121,Box Score,,18797,
Tue Feb 28 2006,8:30p,Minnesota Timberwolves,100,Chicago Bulls,111,Box Score,,19865,
Tue Feb 28 2006,10:30p,Orlando Magic,87,Los Angeles Lakers,102,Box Score,,18997,
Tue Feb 28 2006,10:00p,New Orleans/Oklahoma City Hornets,104,Seattle SuperSonics,114,Box Score,,15115,
Wed Mar 1 2006,7:30p,Miami Heat,103,Boston Celtics,96,Box Score,,18624,
Wed Mar 1 2006,7:00p,Sacramento Kings,97,Cleveland Cavaliers,90,Box Score,,17363,
Wed Mar 1 2006,9:00p,Detroit Pistons,87,Denver Nuggets,98,Box Score,,19099,
Wed Mar 1 2006,10:30p,Orlando Magic,94,Golden State Warriors,98,Box Score,,17064,
Wed Mar 1 2006,9:00p,Philadelphia 76ers,106,Houston Rockets,101,Box Score,,15027,
Wed Mar 1 2006,10:30p,New Orleans/Oklahoma City Hornets,67,Los Angeles Clippers,89,Box Score,,16157,
Wed Mar 1 2006,8:00p,New York Knicks,99,Memphis Grizzlies,101,Box Score,,14678,
Wed Mar 1 2006,8:00p,New Jersey Nets,90,Minnesota Timberwolves,100,Box Score,,15369,
Wed Mar 1 2006,9:00p,Milwaukee Bucks,110,Phoenix Suns,123,Box Score,,17701,
Wed Mar 1 2006,10:00p,Los Angeles Lakers,93,Portland Trail Blazers,99,Box Score,,19454,
Wed Mar 1 2006,7:00p,Atlanta Hawks,113,Toronto Raptors,111,Box Score,OT,15137,
Wed Mar 1 2006,9:00p,Charlotte Bobcats,104,Utah Jazz,89,Box Score,,18177,
Wed Mar 1 2006,7:00p,Indiana Pacers,99,Washington Wizards,93,Box Score,,13411,
Thu Mar 2 2006,7:00p,Cleveland Cavaliers,92,Chicago Bulls,91,Box Score,,20726,
Thu Mar 2 2006,9:30p,Dallas Mavericks,89,San Antonio Spurs,98,Box Score,,18797,
Fri Mar 3 2006,7:00p,Sacramento Kings,102,Atlanta Hawks,93,Box Score,,15200,
Fri Mar 3 2006,7:30p,Indiana Pacers,98,Boston Celtics,99,Box Score,,18624,
Fri Mar 3 2006,8:30p,Charlotte Bobcats,76,Dallas Mavericks,90,Box Score,,20075,
Fri Mar 3 2006,10:30p,Los Angeles Lakers,106,Golden State Warriors,94,Box Score,,20375,
Fri Mar 3 2006,8:30p,Denver Nuggets,78,Houston Rockets,89,Box Score,,14727,
Fri Mar 3 2006,7:30p,Chicago Bulls,108,New York Knicks,101,Box Score,,19763,
Fri Mar 3 2006,7:30p,Washington Wizards,113,Philadelphia 76ers,119,Box Score,,14832,
Fri Mar 3 2006,9:00p,Orlando Magic,118,Phoenix Suns,123,Box Score,,18422,
Fri Mar 3 2006,10:30p,Detroit Pistons,98,Seattle SuperSonics,96,Box Score,,17072,
Fri Mar 3 2006,10:00p,Los Angeles Clippers,103,Utah Jazz,105,Box Score,,19911,
Sat Mar 4 2006,9:00p,Orlando Magic,94,Denver Nuggets,110,Box Score,,19509,
Sat Mar 4 2006,10:30p,Detroit Pistons,94,Los Angeles Lakers,105,Box Score,,18997,
Sat Mar 4 2006,7:30p,Atlanta Hawks,93,Miami Heat,95,Box Score,,20023,
Sat Mar 4 2006,8:30p,New York Knicks,103,Milwaukee Bucks,98,Box Score,,17936,
Sat Mar 4 2006,1:00p,Toronto Raptors,100,New Jersey Nets,105,Box Score,OT,16215,
Sat Mar 4 2006,8:30p,Portland Trail Blazers,81,San Antonio Spurs,101,Box Score,,18797,
Sun Mar 5 2006,7:30p,Chicago Bulls,72,Cleveland Cavaliers,91,Box Score,,20562,
Sun Mar 5 2006,3:30p,Phoenix Suns,115,Dallas Mavericks,107,Box Score,,20340,
Sun Mar 5 2006,8:30p,Portland Trail Blazers,84,Houston Rockets,102,Box Score,,14046,
Sun Mar 5 2006,9:00p,Memphis Grizzlies,102,Los Angeles Clippers,86,Box Score,,16796,
Sun Mar 5 2006,3:30p,Golden State Warriors,90,Minnesota Timberwolves,103,Box Score,,15797,
Sun Mar 5 2006,1:00p,Indiana Pacers,94,Philadelphia 76ers,93,Box Score,,20177,
Sun Mar 5 2006,9:00p,Utah Jazz,81,Seattle SuperSonics,113,Box Score,,15493,
Sun Mar 5 2006,6:00p,Boston Celtics,105,Toronto Raptors,111,Box Score,,16623,
Sun Mar 5 2006,1:00p,Sacramento Kings,107,Washington Wizards,117,Box Score,,19612,
Mon Mar 6 2006,7:30p,Miami Heat,106,Charlotte Bobcats,105,Box Score,OT,17165,
Mon Mar 6 2006,9:00p,Memphis Grizzlies,101,Denver Nuggets,115,Box Score,,15242,
Mon Mar 6 2006,10:30p,San Antonio Spurs,103,Los Angeles Lakers,96,Box Score,,18997,
Mon Mar 6 2006,7:30p,Sacramento Kings,109,New Jersey Nets,84,Box Score,,15749,
Mon Mar 6 2006,8:00p,Phoenix Suns,101,New Orleans/Oklahoma City Hornets,88,Box Score,,19207,
Mon Mar 6 2006,9:00p,Orlando Magic,85,Utah Jazz,90,Box Score,,17272,
Tue Mar 7 2006,7:00p,Golden State Warriors,106,Atlanta Hawks,113,Box Score,,13569,
Tue Mar 7 2006,8:30p,New Jersey Nets,87,Chicago Bulls,95,Box Score,,20837,
Tue Mar 7 2006,7:00p,Toronto Raptors,99,Cleveland Cavaliers,106,Box Score,,18077,
Tue Mar 7 2006,8:30p,Portland Trail Blazers,87,Dallas Mavericks,93,Box Score,,20216,
Tue Mar 7 2006,7:00p,New York Knicks,107,Indiana Pacers,92,Box Score,,14801,
Tue Mar 7 2006,10:30p,San Antonio Spurs,85,Los Angeles Clippers,98,Box Score,,18409,
Tue Mar 7 2006,8:00p,Houston Rockets,93,Minnesota Timberwolves,87,Box Score,,16588,
Tue Mar 7 2006,7:00p,Boston Celtics,116,Washington Wizards,115,Box Score,OT,14250,
Wed Mar 8 2006,7:30p,Philadelphia 76ers,101,Boston Celtics,104,Box Score,,18624,
Wed Mar 8 2006,7:30p,Golden State Warriors,101,Charlotte Bobcats,104,Box Score,,14039,
Wed Mar 8 2006,7:30p,Chicago Bulls,101,Detroit Pistons,106,Box Score,,22076,
Wed Mar 8 2006,8:30p,Indiana Pacers,99,Houston Rockets,103,Box Score,,13098,
Wed Mar 8 2006,7:30p,Washington Wizards,112,Miami Heat,118,Box Score,,19600,
Wed Mar 8 2006,8:00p,Sacramento Kings,123,Milwaukee Bucks,116,Box Score,,14024,
Wed Mar 8 2006,8:00p,Los Angeles Lakers,113,New Orleans/Oklahoma City Hornets,107,Box Score,,17744,at New Orleans LA
Wed Mar 8 2006,10:00p,Memphis Grizzlies,99,Seattle SuperSonics,74,Box Score,,15521,
Wed Mar 8 2006,7:00p,Cleveland Cavaliers,98,Toronto Raptors,97,Box Score,,19800,
Wed Mar 8 2006,9:00p,Minnesota Timberwolves,93,Utah Jazz,96,Box Score,,17490,
Thu Mar 9 2006,8:00p,Denver Nuggets,97,Philadelphia 76ers,93,Box Score,,18194,
Thu Mar 9 2006,10:30p,San Antonio Spurs,117,Phoenix Suns,93,Box Score,,18422,
Thu Mar 9 2006,10:00p,Dallas Mavericks,109,Portland Trail Blazers,92,Box Score,,15433,
Fri Mar 10 2006,7:30p,Milwaukee Bucks,92,Boston Celtics,86,Box Score,,18624,
Fri Mar 10 2006,8:30p,Los Angeles Clippers,107,Chicago Bulls,96,Box Score,,21975,
Fri Mar 10 2006,7:30p,Golden State Warriors,111,Miami Heat,106,Box Score,,19600,
Fri Mar 10 2006,8:00p,Indiana Pacers,92,New Orleans/Oklahoma City Hornets,90,Box Score,,18506,
Fri Mar 10 2006,7:00p,Cleveland Cavaliers,73,Orlando Magic,102,Box Score,,17283,
Fri Mar 10 2006,10:00p,Memphis Grizzlies,93,Sacramento Kings,105,Box Score,,17317,
Fri Mar 10 2006,8:30p,Los Angeles Lakers,100,San Antonio Spurs,92,Box Score,,18797,
Fri Mar 10 2006,10:30p,Minnesota Timberwolves,96,Seattle SuperSonics,107,Box Score,,16713,
Fri Mar 10 2006,7:00p,Denver Nuggets,108,Toronto Raptors,97,Box Score,,17806,
Sat Mar 11 2006,7:00p,Chicago Bulls,95,Atlanta Hawks,90,Box Score,,15301,
Sat Mar 11 2006,7:30p,New York Knicks,109,Charlotte Bobcats,116,Box Score,,19026,
Sat Mar 11 2006,8:30p,Los Angeles Clippers,106,Milwaukee Bucks,98,Box Score,,18482,
Sat Mar 11 2006,7:00p,Golden State Warriors,92,Orlando Magic,103,Box Score,,15102,
Sat Mar 11 2006,9:00p,Minnesota Timberwolves,102,Phoenix Suns,110,Box Score,,18422,
Sat Mar 11 2006,9:00p,Dallas Mavericks,90,Utah Jazz,87,Box Score,,19790,
Sat Mar 11 2006,7:00p,Detroit Pistons,92,Washington Wizards,110,Box Score,,20173,
Sun Mar 12 2006,6:00p,Denver Nuggets,101,Boston Celtics,106,Box Score,,18624,
Sun Mar 12 2006,6:00p,Charlotte Bobcats,78,Detroit Pistons,94,Box Score,,22076,
Sun Mar 12 2006,3:30p,Seattle SuperSonics,120,Los Angeles Lakers,113,Box Score,,18997,
Sun Mar 12 2006,4:00p,Philadelphia 76ers,94,Memphis Grizzlies,91,Box Score,,17776,
Sun Mar 12 2006,1:00p,Cleveland Cavaliers,92,Miami Heat,98,Box Score,,20268,
Sun Mar 12 2006,7:00p,New Jersey Nets,95,New Orleans/Oklahoma City Hornets,84,Box Score,,19198,
Sun Mar 12 2006,9:00p,Phoenix Suns,101,Portland Trail Blazers,111,Box Score,,18896,
Sun Mar 12 2006,9:00p,Dallas Mavericks,80,Sacramento Kings,85,Box Score,,17317,
Sun Mar 12 2006,3:30p,Houston Rockets,81,San Antonio Spurs,88,Box Score,,18797,
Sun Mar 12 2006,6:00p,Indiana Pacers,89,Toronto Raptors,93,Box Score,,17573,
Mon Mar 13 2006,8:30p,New Jersey Nets,90,Houston Rockets,77,Box Score,,16047,
Mon Mar 13 2006,7:00p,Orlando Magic,83,Indiana Pacers,97,Box Score,,14109,
Mon Mar 13 2006,10:30p,Minnesota Timberwolves,87,Los Angeles Clippers,95,Box Score,,17258,
Mon Mar 13 2006,8:00p,Atlanta Hawks,87,Milwaukee Bucks,88,Box Score,,13189,
Mon Mar 13 2006,7:30p,Denver Nuggets,108,New York Knicks,96,Box Score,,19763,
Tue Mar 14 2006,7:30p,Washington Wizards,119,Charlotte Bobcats,114,Box Score,,13721,
Tue Mar 14 2006,8:30p,Portland Trail Blazers,66,Chicago Bulls,95,Box Score,,20604,
Tue Mar 14 2006,8:30p,Cleveland Cavaliers,87,Dallas Mavericks,91,Box Score,,20425,
Tue Mar 14 2006,8:00p,Boston Celtics,76,Memphis Grizzlies,93,Box Score,,14271,
Tue Mar 14 2006,7:30p,Utah Jazz,83,Miami Heat,121,Box Score,,19600,
Tue Mar 14 2006,7:00p,Toronto Raptors,111,Philadelphia 76ers,97,Box Score,,14917,
Tue Mar 14 2006,10:00p,Los Angeles Lakers,98,Sacramento Kings,114,Box Score,,17317,
Tue Mar 14 2006,8:30p,New Orleans/Oklahoma City Hornets,81,San Antonio Spurs,96,Box Score,,18797,
Tue Mar 14 2006,10:00p,Phoenix Suns,129,Seattle SuperSonics,120,Box Score,,16841,
Wed Mar 15 2006,9:00p,Dallas Mavericks,95,Houston Rockets,81,Box Score,,18222,
Wed Mar 15 2006,7:00p,Denver Nuggets,101,Indiana Pacers,99,Box Score,,14826,
Wed Mar 15 2006,10:30p,Minnesota Timberwolves,89,Los Angeles Lakers,92,Box Score,,18997,
Wed Mar 15 2006,8:00p,Chicago Bulls,88,Milwaukee Bucks,104,Box Score,,14879,
Wed Mar 15 2006,7:30p,Portland Trail Blazers,65,New Jersey Nets,78,Box Score,,16115,
Wed Mar 15 2006,7:30p,Atlanta Hawks,117,New York Knicks,121,Box Score,2OT,18902,
Wed Mar 15 2006,7:00p,Utah Jazz,108,Orlando Magic,114,Box Score,OT,15693,
Wed Mar 15 2006,9:00p,Los Angeles Clippers,95,Phoenix Suns,126,Box Score,,18422,
Wed Mar 15 2006,7:00p,Detroit Pistons,105,Toronto Raptors,98,Box Score,,19800,
Wed Mar 15 2006,7:00p,Charlotte Bobcats,99,Washington Wizards,107,Box Score,,13841,
Thu Mar 16 2006,10:30p,Minnesota Timberwolves,97,Golden State Warriors,105,Box Score,,17526,
Thu Mar 16 2006,8:00p,Boston Celtics,104,Miami Heat,107,Box Score,,20188,
Thu Mar 16 2006,10:00p,Philadelphia 76ers,98,Seattle SuperSonics,102,Box Score,,16781,
Fri Mar 17 2006,7:00p,Utah Jazz,111,Atlanta Hawks,101,Box Score,,17442,
Fri Mar 17 2006,7:30p,Portland Trail Blazers,84,Cleveland Cavaliers,99,Box Score,,20562,
Fri Mar 17 2006,7:00p,Sacramento Kings,93,Indiana Pacers,98,Box Score,,18345,
Fri Mar 17 2006,10:30p,Philadelphia 76ers,89,Los Angeles Clippers,99,Box Score,,19186,
Fri Mar 17 2006,8:00p,Denver Nuggets,102,Memphis Grizzlies,116,Box Score,,17222,
Fri Mar 17 2006,7:30p,Los Angeles Lakers,89,New Jersey Nets,92,Box Score,,20098,
Fri Mar 17 2006,7:30p,Detroit Pistons,103,New York Knicks,105,Box Score,,19763,
Fri Mar 17 2006,7:00p,Boston Celtics,77,Orlando Magic,84,Box Score,,15702,
Fri Mar 17 2006,8:30p,Phoenix Suns,102,San Antonio Spurs,108,Box Score,,18797,
Fri Mar 17 2006,7:00p,Milwaukee Bucks,96,Toronto Raptors,97,Box Score,,17273,
Fri Mar 17 2006,7:00p,Dallas Mavericks,104,Washington Wizards,94,Box Score,,18954,
Sat Mar 18 2006,7:30p,Detroit Pistons,108,Charlotte Bobcats,103,Box Score,,19026,
Sat Mar 18 2006,2:00p,Miami Heat,85,Chicago Bulls,84,Box Score,,22439,
Sat Mar 18 2006,8:30p,San Antonio Spurs,92,Houston Rockets,77,Box Score,,18234,
Sat Mar 18 2006,8:30p,Portland Trail Blazers,93,Milwaukee Bucks,97,Box Score,,17674,
Sat Mar 18 2006,8:00p,Denver Nuggets,109,New Orleans/Oklahoma City Hornets,94,Box Score,,17912,at New Orleans LA
Sun Mar 19 2006,2:00p,Orlando Magic,107,Atlanta Hawks,108,Box Score,OT,14614,
Sun Mar 19 2006,1:00p,Los Angeles Lakers,95,Cleveland Cavaliers,96,Box Score,,20562,
Sun Mar 19 2006,4:00p,Philadelphia 76ers,89,Golden State Warriors,98,Box Score,,19596,
Sun Mar 19 2006,1:00p,Boston Celtics,103,Indiana Pacers,88,Box Score,,18345,
Sun Mar 19 2006,4:00p,Utah Jazz,84,Memphis Grizzlies,90,Box Score,,14116,
Sun Mar 19 2006,3:30p,Sacramento Kings,89,Minnesota Timberwolves,95,Box Score,,18207,
Sun Mar 19 2006,1:00p,Dallas Mavericks,89,New Jersey Nets,100,Box Score,,18883,
Sun Mar 19 2006,7:30p,Miami Heat,111,New York Knicks,100,Box Score,,19763,
Sun Mar 19 2006,3:30p,Chicago Bulls,104,Washington Wizards,113,Box Score,,15319,
Mon Mar 20 2006,7:30p,Los Angeles Lakers,105,Boston Celtics,97,Box Score,,18624,
Mon Mar 20 2006,7:30p,Atlanta Hawks,84,Detroit Pistons,91,Box Score,,22076,
Mon Mar 20 2006,8:30p,Los Angeles Clippers,99,Houston Rockets,91,Box Score,,12395,
Mon Mar 20 2006,10:00p,Milwaukee Bucks,100,Portland Trail Blazers,93,Box Score,,12589,
Tue Mar 21 2006,7:30p,Orlando Magic,102,Charlotte Bobcats,108,Box Score,,15613,
Tue Mar 21 2006,8:00p,Houston Rockets,72,Dallas Mavericks,88,Box Score,,20283,
Tue Mar 21 2006,8:00p,Indiana Pacers,75,Memphis Grizzlies,105,Box Score,,14063,
Tue Mar 21 2006,8:00p,Miami Heat,96,Minnesota Timberwolves,100,Box Score,,17927,
Tue Mar 21 2006,8:00p,Los Angeles Clippers,108,New Orleans/Oklahoma City Hornets,120,Box Score,,16799,at New Orleans LA
Tue Mar 21 2006,7:30p,Toronto Raptors,114,New York Knicks,109,Box Score,,18131,
Tue Mar 21 2006,10:00p,Seattle SuperSonics,96,Sacramento Kings,105,Box Score,,17317,
Tue Mar 21 2006,8:30p,Golden State Warriors,96,San Antonio Spurs,107,Box Score,,18797,
Tue Mar 21 2006,10:30p,Phoenix Suns,99,Utah Jazz,107,Box Score,,18948,
Tue Mar 21 2006,7:00p,New Jersey Nets,112,Washington Wizards,100,Box Score,,14887,
Wed Mar 22 2006,7:30p,Toronto Raptors,96,Boston Celtics,110,Box Score,,18624,
Wed Mar 22 2006,7:00p,Charlotte Bobcats,118,Cleveland Cavaliers,120,Box Score,OT,18550,
Wed Mar 22 2006,10:30p,San Antonio Spurs,92,Denver Nuggets,104,Box Score,,17455,
Wed Mar 22 2006,8:00p,Miami Heat,73,Detroit Pistons,82,Box Score,,22076,
Wed Mar 22 2006,7:00p,Chicago Bulls,85,Indiana Pacers,95,Box Score,,14632,
Wed Mar 22 2006,10:30p,Sacramento Kings,80,Los Angeles Lakers,87,Box Score,,18997,
Wed Mar 22 2006,7:00p,New York Knicks,87,Orlando Magic,111,Box Score,,15819,
Wed Mar 22 2006,7:00p,Atlanta Hawks,106,Philadelphia 76ers,115,Box Score,,15009,
Wed Mar 22 2006,10:00p,Milwaukee Bucks,105,Seattle SuperSonics,114,Box Score,,15231,
Thu Mar 23 2006,8:30p,Golden State Warriors,122,Dallas Mavericks,121,Box Score,,20165,
Thu Mar 23 2006,8:00p,Los Angeles Clippers,85,Memphis Grizzlies,95,Box Score,,13872,
Thu Mar 23 2006,7:30p,Minnesota Timberwolves,82,New Jersey Nets,86,Box Score,,15952,
Thu Mar 23 2006,8:00p,Houston Rockets,93,New Orleans/Oklahoma City Hornets,92,Box Score,,19163,
Thu Mar 23 2006,9:00p,Portland Trail Blazers,108,Phoenix Suns,125,Box Score,,18422,
Thu Mar 23 2006,9:00p,Washington Wizards,109,Utah Jazz,97,Box Score,,19911,
Fri Mar 24 2006,8:30p,New Orleans/Oklahoma City Hornets,82,Chicago Bulls,96,Box Score,,21793,
Fri Mar 24 2006,7:30p,Boston Celtics,82,Cleveland Cavaliers,94,Box Score,,20562,
Fri Mar 24 2006,9:00p,Seattle SuperSonics,104,Denver Nuggets,117,Box Score,,19099,
Fri Mar 24 2006,7:00p,Detroit Pistons,75,Indiana Pacers,72,Box Score,,18345,
Fri Mar 24 2006,10:30p,Milwaukee Bucks,96,Los Angeles Lakers,101,Box Score,,18745,
Fri Mar 24 2006,7:30p,Charlotte Bobcats,93,Miami Heat,114,Box Score,,20146,
Fri Mar 24 2006,7:30p,Memphis Grizzlies,91,New York Knicks,75,Box Score,,19763,
Fri Mar 24 2006,7:00p,Orlando Magic,102,Philadelphia 76ers,86,Box Score,,20315,
Fri Mar 24 2006,10:00p,San Antonio Spurs,98,Portland Trail Blazers,79,Box Score,,17018,
Fri Mar 24 2006,7:00p,Minnesota Timberwolves,77,Toronto Raptors,97,Box Score,,17493,
Sat Mar 25 2006,7:00p,Dallas Mavericks,98,Atlanta Hawks,83,Box Score,,18729,
Sat Mar 25 2006,3:30p,Washington Wizards,101,Los Angeles Clippers,116,Box Score,,17655,
Sat Mar 25 2006,9:00p,Denver Nuggets,96,Phoenix Suns,107,Box Score,,18422,
Sat Mar 25 2006,9:00p,Sacramento Kings,91,Utah Jazz,89,Box Score,,17867,
Sun Mar 26 2006,4:00p,Chicago Bulls,101,Boston Celtics,97,Box Score,,18624,
Sun Mar 26 2006,7:30p,New Jersey Nets,79,Detroit Pistons,74,Box Score,,22076,
Sun Mar 26 2006,4:00p,Cleveland Cavaliers,104,Houston Rockets,102,Box Score,OT,16839,
Sun Mar 26 2006,1:00p,Philadelphia 76ers,79,Indiana Pacers,92,Box Score,,17513,
Sun Mar 26 2006,9:30p,New Orleans/Oklahoma City Hornets,94,Los Angeles Lakers,105,Box Score,,18997,
Sun Mar 26 2006,4:00p,Charlotte Bobcats,95,Memphis Grizzlies,102,Box Score,,17328,
Sun Mar 26 2006,3:30p,Toronto Raptors,116,Milwaukee Bucks,125,Box Score,OT,16317,
Sun Mar 26 2006,3:30p,New York Knicks,94,Minnesota Timberwolves,98,Box Score,,16201,
Sun Mar 26 2006,6:00p,Atlanta Hawks,101,Orlando Magic,108,Box Score,,16191,
Sun Mar 26 2006,9:00p,Los Angeles Clippers,97,Portland Trail Blazers,83,Box Score,,15345,
Sun Mar 26 2006,9:00p,Golden State Warriors,90,Sacramento Kings,83,Box Score,,17317,
Sun Mar 26 2006,9:00p,San Antonio Spurs,102,Seattle SuperSonics,106,Box Score,,16861,
Mon Mar 27 2006,10:30p,Washington Wizards,116,Golden State Warriors,98,Box Score,,17158,
Mon Mar 27 2006,7:30p,Indiana Pacers,91,Miami Heat,96,Box Score,,20204,
Mon Mar 27 2006,7:30p,Phoenix Suns,72,New Jersey Nets,110,Box Score,,18467,
Mon Mar 27 2006,9:00p,New Orleans/Oklahoma City Hornets,80,Utah Jazz,104,Box Score,,17437,
Tue Mar 28 2006,7:30p,Atlanta Hawks,117,Charlotte Bobcats,125,Box Score,,14762,
Tue Mar 28 2006,8:30p,Orlando Magic,97,Chicago Bulls,93,Box Score,,21838,
Tue Mar 28 2006,7:30p,Dallas Mavericks,90,Detroit Pistons,97,Box Score,,22076,
Tue Mar 28 2006,10:30p,San Antonio Spurs,98,Los Angeles Clippers,87,Box Score,,17978,
Tue Mar 28 2006,8:00p,Seattle SuperSonics,98,Memphis Grizzlies,97,Box Score,,14691,
Tue Mar 28 2006,8:00p,Phoenix Suns,110,Milwaukee Bucks,132,Box Score,,15573,
Tue Mar 28 2006,10:00p,Washington Wizards,97,Sacramento Kings,84,Box Score,,17317,
Wed Mar 29 2006,7:00p,Indiana Pacers,93,Atlanta Hawks,94,Box Score,,13955,
Wed Mar 29 2006,7:00p,Dallas Mavericks,94,Cleveland Cavaliers,107,Box Score,,19401,
Wed Mar 29 2006,10:00p,Utah Jazz,115,Denver Nuggets,104,Box Score,,16476,
Wed Mar 29 2006,10:30p,New Orleans/Oklahoma City Hornets,86,Golden State Warriors,85,Box Score,,16885,
Wed Mar 29 2006,8:30p,Seattle SuperSonics,87,Houston Rockets,115,Box Score,,13180,
Wed Mar 29 2006,8:00p,Orlando Magic,91,Minnesota Timberwolves,103,Box Score,,15142,
Wed Mar 29 2006,7:30p,Memphis Grizzlies,74,New Jersey Nets,86,Box Score,,16455,
Wed Mar 29 2006,7:30p,Boston Celtics,123,New York Knicks,98,Box Score,,19763,
Wed Mar 29 2006,7:30p,Detroit Pistons,101,Philadelphia 76ers,91,Box Score,,18022,
Wed Mar 29 2006,10:00p,Sacramento Kings,106,Portland Trail Blazers,90,Box Score,,15167,
Wed Mar 29 2006,7:00p,Miami Heat,98,Toronto Raptors,94,Box Score,,19973,
Thu Mar 30 2006,8:00p,Phoenix Suns,114,Indiana Pacers,104,Box Score,,18345,
Thu Mar 30 2006,10:30p,San Antonio Spurs,96,Los Angeles Lakers,85,Box Score,,18997,
Fri Mar 31 2006,7:00p,New Jersey Nets,91,Atlanta Hawks,88,Box Score,,17403,
Fri Mar 31 2006,7:30p,Chicago Bulls,113,Charlotte Bobcats,107,Box Score,,16607,
Fri Mar 31 2006,9:00p,Minnesota Timberwolves,94,Denver Nuggets,106,Box Score,,19497,
Fri Mar 31 2006,8:00p,Milwaukee Bucks,105,Detroit Pistons,112,Box Score,,22076,
Fri Mar 31 2006,10:30p,Sacramento Kings,96,Golden State Warriors,93,Box Score,,20011,
Fri Mar 31 2006,8:30p,Washington Wizards,103,Houston Rockets,105,Box Score,,16993,
Fri Mar 31 2006,10:30p,Utah Jazz,91,Los Angeles Clippers,106,Box Score,,17322,
Fri Mar 31 2006,8:00p,Memphis Grizzlies,102,New Orleans/Oklahoma City Hornets,107,Box Score,,18817,
Fri Mar 31 2006,7:30p,Philadelphia 76ers,117,New York Knicks,112,Box Score,,19763,
Fri Mar 31 2006,7:00p,Dallas Mavericks,99,Orlando Magic,108,Box Score,,17283,
Fri Mar 31 2006,10:30p,Los Angeles Lakers,106,Seattle SuperSonics,93,Box Score,,17072,
Fri Mar 31 2006,7:00p,Phoenix Suns,140,Toronto Raptors,126,Box Score,,19800,
Sat Apr 1 2006,8:30p,Boston Celtics,94,Chicago Bulls,100,Box Score,,21799,
Sat Apr 1 2006,2:00p,Miami Heat,99,Cleveland Cavaliers,106,Box Score,,20562,
Sat Apr 1 2006,8:30p,Indiana Pacers,89,Milwaukee Bucks,96,Box Score,,18717,
Sat Apr 1 2006,10:00p,Utah Jazz,102,Portland Trail Blazers,89,Box Score,,17857,
Sat Apr 1 2006,8:30p,Washington Wizards,99,San Antonio Spurs,106,Box Score,,18797,
Sun Apr 2 2006,6:00p,Cleveland Cavaliers,101,Charlotte Bobcats,97,Box Score,,18491,
Sun Apr 2 2006,3:30p,Denver Nuggets,79,Dallas Mavericks,103,Box Score,,20251,
Sun Apr 2 2006,1:00p,Phoenix Suns,102,Detroit Pistons,109,Box Score,,22076,
Sun Apr 2 2006,3:30p,Houston Rockets,88,Los Angeles Lakers,104,Box Score,,18997,
Sun Apr 2 2006,4:00p,Atlanta Hawks,87,Memphis Grizzlies,98,Box Score,,14463,
Sun Apr 2 2006,3:30p,Golden State Warriors,104,Minnesota Timberwolves,106,Box Score,OT,15834,
Sun Apr 2 2006,6:00p,Miami Heat,78,New Jersey Nets,90,Box Score,,18928,
Sun Apr 2 2006,6:00p,New York Knicks,95,Philadelphia 76ers,114,Box Score,,18233,
Sun Apr 2 2006,9:00p,Los Angeles Clippers,96,Sacramento Kings,106,Box Score,,17317,
Sun Apr 2 2006,9:00p,Portland Trail Blazers,83,Seattle SuperSonics,122,Box Score,,15131,
Sun Apr 2 2006,7:00p,New Orleans/Oklahoma City Hornets,120,Toronto Raptors,113,Box Score,2OT,15079,
Tue Apr 4 2006,7:30p,Minnesota Timberwolves,92,Charlotte Bobcats,97,Box Score,,14214,
